24|,|0.0007447728 0.00055419485 0.00049959245 0.0010071209 0.00080233894 0.00042051263 0.0007789651 0.0008805156 0.00087257416 0.00074838585 0.0006556126 0.00047115976 0.00043376128 0.00074963074 0.00065779756 0.000693499 0.0006886957
25|,|0.0007076029 0.0005495135 0.0005802944 0.0008179562 0.0006882577 0.00045853094 0.00091998355 0.00070508564 0.000825035 0.0008600914 0.00040263624 0.00039850987 0.00051760586 0.00091877254 0.0010129359 0.00074760965 0.0006825328
26|,|0.003113546 0.0016085774 0.0027547863 0.0039810594 0.0019107605 0.002527697 0.0013793211 0.16804723 0.9734665 0.5243815 0.0564206 0.0017049253 0.002016618 0.0022374592 0.001294704 0.0009780835 0.0015155857
27|,|0.9504655 0.7409449 0.0015089249 0.005494718 0.9926092 0.0043703984 0.0037926123 0.9588424 0.73661554 0.0031255083 0.0036555543 0.9875832 0.0035201637 0.009563107 0.0018110506 0.97127986 0.0034910648
28|,|0.0021514834 0.001433081 0.0022295709 0.0017352328 0.001831844 0.0017360217 0.0018577221 0.0014358849 0.0016972707 0.002885923 0.0011882733 0.001381729 0.0013519742 0.0013217378 0.0030993538 0.0014226732 0.9794439
29|,|0.83979774 0.35389388 0.0017476119 0.012237846 0.001845258 0.00063627545 0.0016648648 0.002273996 0.0005676335 0.0014986327 0.0006794248 0.0009352366 0.0007160788 0.0005664312 0.021932723 0.001321064 0.0055831405
30|,|0.00082391355 0.00070106547 0.0006121738 0.0007112158 0.0005634205 0.0005979614 0.0009728836 0.00095152477 0.00076217734 0.000877894 0.00037319618 0.00031700128 0.0007408211 0.0011540762 0.0013157894 0.0005846914 0.000616884
31|,|0.00038126463 0.0006869193 0.0002669534 0.00059621717 0.16434404 0.00032997245 0.0008949366 0.0007575712 0.0013312192 0.000524877 0.00053701806 0.27683917 0.00029997074 0.0005057245 0.0024380474 0.6061137 0.025963133
32|,|0.0008394103 0.0013603417 0.00054884556 0.0024549994 0.85101163 0.0011478465 0.0012406684 0.0022293665 0.0017643075 0.00096319494 0.00073312526 0.5147829 0.0013255733 0.0013281273 0.0014843952 0.0011413347 0.0009218275
33|,|0.0015389593 0.00096179504 0.00096763147 0.0014912637 0.0022423558 0.0024077776 0.0018930295 0.0015616334 0.0015015396 0.0018174076 0.0017784527 0.0017008146 0.0013092969 0.0017360655 0.004498877 0.9956404 0.0010692348
34|,|0.9834147 0.96878135 0.0031821465 0.0062698107 0.0050966907 0.0069860057 0.0053426935 0.9545073 0.94832414 0.0037032554 0.00604498 0.004331728 0.0024973052 0.0057039135 0.004071889 0.9523825 0.0033106364
35|,|0.0024476713 0.0025786234 0.0011365982 0.003876573 0.9912458 0.008916733 0.003495615 0.0048195636 0.0051062163 0.0039109187 0.0031236308 0.9861655 0.009137045 0.0031156333 0.0017324729 0.98434687 0.004066098
36|,|0.0049496996 0.005308812 0.0009930204 0.0019691947 0.0038581644 0.0014004078 0.00078995817 0.0033476653 0.9768652 0.0011573656 0.005295863 0.0020456167 0.00064145186 0.0010426377 0.0019302784 0.0047611613 0.0028105231
37|,|0.0028707422 0.0020590327 0.002411768 0.0018157795 0.0028903875 0.0020533458 0.0016117026 0.0013170287 0.49561647 0.10632968 0.96751785 0.0016180892 0.0028888665 0.0022755233 0.0042615617 0.005679473 0.0018518259
38|,|0.0023744474 0.0023986252 0.0025104745 0.0033779012 0.0027517527 0.0020432791 0.0022151805 0.0017226386 0.0080730235 0.017729703 0.97936445 0.002318091 0.0018524588 0.0021392624 0.0026686264 0.0030200032 0.0025233773
39|,|0.017627306 0.99257785 0.009801507 0.00080110517 0.0062348004 0.0016489618 0.0020870247 0.0011732308 0.003028228 0.001888084 0.0012028196 0.0032063595 0.0016612554 0.0021968056 0.0035172342 0.0075425394 0.0017737251
40|,|0.0005508786 0.0015651659 0.0029979853 0.0012755983 0.001553318 0.0011408498 0.0012598112 0.0012719199 0.0010765705 0.0033103484 0.0013653238 0.0013938892 0.0009344042 0.00073239795 0.0012090263 0.0059046224 0.94823056
41|,|0.9908805 0.88557196 0.7497921 0.01953396 0.006822239 0.0027583267 0.005207678 0.0032994617 0.0021353737 0.003178381 0.0029541925 0.002852644 0.0026698045 0.0052071097 0.0040754005 0.0056496393 0.005780214
42|,|0.0019085648 0.0014701112 0.0018278629 0.0015436567 0.0016134952 0.0016432633 0.0028184631 0.0014684169 0.0033077342 0.0028904313 0.0010822399 0.0014000855 0.0018182088 0.0018630179 0.002555387 0.0018232776 0.9837847
43|,|0.9836622 0.11015128 0.0008524342 0.0015334032 0.007964349 0.0026912559 0.0010734822 0.48959047 0.04121571 0.006395077 0.0010110808 0.002019181 0.0008448166 0.0020593011 0.00068281195 0.0005488767 0.0029229354
44|,|0.002633924 0.001652373 0.00086834776 0.0014804241 0.0016223985 0.0020780694 0.0019079307 0.0022363001 0.0025754047 0.001309857 0.0017466549 0.0013110234 0.0012468981 0.0012349532 0.0016717018 0.99540967 0.0013048601
45|,|0.88140005 0.0027118188 0.009942472 0.0013377654 0.0044862353 0.000578838 0.0011007845 0.9628946 0.00088846625 0.0098556345 0.00095681107 0.0024094423 0.0011906516 0.0010522958 0.0017688863 0.009117104 0.0017772205
46|,|0.001448118 0.0019639062 0.0013910519 0.001056072 0.990703 0.0029561592 0.0012697768 0.0015646308 0.0029777368 0.0034132376 0.0014670534 0.013434016 0.0017409034 0.0027058045 0.0017139022 0.003981338 0.0020084928
47|,|0.98132986 0.98503834 0.0063667707 0.010215016 0.99576664 0.010706059 0.007230279 0.9670553 0.980512 0.0068536084 0.009354012 0.9946397 0.0109212 0.0093302075 0.008071374 0.98569065 0.008084356
48|,|0.0025200609 0.0061889444 0.00079186197 0.0013740505 0.004831516 0.0016771724 0.0010727752 0.0018053725 0.97912633 0.002308234 0.0037238023 0.0018464811 0.0009645779 0.0015536686 0.0016408046 0.0025921995 0.0032888018
49|,|0.0008384982 0.0005790347 0.0006029512 0.0007195961 0.00051946874 0.00044295954 0.00091383024 0.000858076 0.0008223965 0.0008891128 0.000409385 0.0004341021 0.0005329075 0.0007795076 0.0013459764 0.00064823026 0.0006189322
50|,|0.00083855895 0.002616323 0.00078436424 0.0015479982 0.0028170003 0.0058747577 0.6450041 0.00043258918 0.0022312242 0.0018753544 0.001350513 0.00047019 0.0011805047 0.045269422 0.0012434609 0.012015012 0.24615628
51|,|0.0016418634 0.0005889157 0.0005948634 0.0010598955 0.0003816983 0.0005453816 0.0012246462 0.0012557649 0.0016447752 0.0006604755 0.0002827858 0.0009318094 0.0004974951 0.000487223 0.007522167 0.0026225408 0.00039047224
52|,|0.0024183542 0.0031803665 0.0038976597 0.0019348335 0.004198223 0.0019460429 0.0029001322 0.018019972 0.60513705 0.9937664 0.0028143814 0.002311068 0.0027524764 0.0026517904 0.0032864346 0.0017662958 0.002825939
53|,|0.0015579973 0.0088075325 0.0063592363 0.005051893 0.009524208 0.015087146 0.94569117 0.0019783145 0.0037412932 0.00899577 0.0017463056 0.0017065523 0.0026717822 0.004112887 0.0033249413 0.0011866384 0.0029094727
54|,|0.0016932258 0.0022950396 0.0011286348 0.0017862729 0.9815555 0.0020723615 0.0015258837 0.001612543 0.0033555639 0.0023049475 0.0011224764 0.0034726008 0.0012893246 0.0019533685 0.0016134459 0.0029918714 0.0014108374
55|,|0.0025389665 0.0029093646 0.0007463315 0.0015898629 0.0050042286 0.0016836404 0.00306387 0.0026737994 0.013450679 0.9928469 0.0016262858 0.0018222044 0.0024859786 0.0049033994 0.0024183413 0.007121712 0.002547337
56|,|0.00082144805 0.001229909 0.0006385892 0.0008221144 0.00047038033 0.0003205558 0.0005578982 0.013885248 0.0031758694 0.0057521192 0.011118359 0.00069883215 0.0010973702 0.0009680464 0.00036369165 0.00046975052 0.00033240614
57|,|0.0005564762 0.00062293577 0.0008872371 0.0009286052 0.0005843229 0.0004410374 0.00094596774 0.0006643672 0.00056231586 0.0005033068 0.00031485732 0.00028417553 0.00027423678 0.0007480069 0.0005277135 0.011781739 0.0006332588
58|,|0.0011141702 0.0010552065 0.0007901325 0.0009790359 0.00078349776 0.00046176274 0.00040117253 0.0008869374 0.0007150102 0.0010256345 0.00051239267 0.0003359687 0.00042504544 0.00046793 0.00069956615 0.00064201886 0.00050347665
59|,|0.009305264 0.0024797383 0.00090219727 0.0023242733 0.004045646 0.0017046713 0.005573928 0.00577473 0.002964497 0.002474994 0.0018566806 0.0012733259 0.0011029227 0.9676849 0.0146328015 0.06622818 0.0053277686
60|,|0.6346191 0.0055763866 0.0007301185 0.0020270767 0.0018307186 0.0013502152 0.0010060205 0.8704494 0.0011734349 0.0011959814 0.0005386044 0.0020383028 0.0014076747 0.0010136463 0.009643602 0.0026699353 0.0013091736
61|,|0.004186043 0.0033246062 0.0008411826 0.0029291292 0.002288841 0.002466813 0.002316931 0.0018556727 0.9421187 0.7701783 0.66538113 0.0017184657 0.0022869208 0.0033340503 0.007300497 0.0067937593 0.0022117274
62|,|0.44078377 0.01885921 0.00091193494 0.0015510449 0.88819706 0.0034887264 0.0022318573 0.002825313 0.0042107347 0.0006999269 0.0010351923 0.0008446802 0.00095066475 0.0008118965 0.0034505625 0.025185466 0.0018941152
63|,|0.0011328554 0.0023699743 0.0004679688 0.0015266598 0.002346779 0.0037517352 0.0007476674 0.002212621 0.0030803971 0.002519474 0.0016697015 0.0029623162 0.003283777 0.00061550096 0.0014779248 0.9948567 0.0009566575
64|,|0.21492468 0.003951804 0.00046836265 0.014137646 0.0017043524 0.00048617844 0.0004942394 0.011742502 0.0010674106 0.0004987695 0.00082103297 0.00095879275 0.0004954807 0.00018073489 0.0013172978 0.00039336813 0.006416121
65|,|0.0016749692 0.0015968751 0.00059969246 0.0017782433 0.0024997185 0.0055581336 0.0013087017 0.0015746009 0.001513385 0.0009314163 0.0010473651 0.001432624 0.0007435498 0.0013173561 0.002488572 0.9847431 0.0005749497
66|,|0.0007709905 0.000731701 0.0006004291 0.0022341996 0.0007125394 0.00044188238 0.00054072076 0.0009217945 0.0007196019 0.00066341215 0.0008208968 0.00043849283 0.00043873343 0.0005790623 0.0008932571 0.000607266 0.0006303901
67|,|0.00208113 0.002098162 0.0019514255 0.0022089153 0.0019631484 0.0017459117 0.0018306288 0.0018468983 0.0024541074 0.0025256132 0.00162276 0.001740402 0.0013168807 0.0012916102 0.0014205383 0.002311996 0.9857539
68|,|0.0016917831 0.0031823383 0.0033401754 0.0019029949 0.0052563846 0.0028548911 0.002366052 0.0017534031 0.0023441047 0.002132429 0.0016341234 0.97807604 0.0039861947 0.0011213585 0.021726564 0.0043136063 0.0017328942
69|,|0.002389658 0.9384125 0.016169334 0.0028905468 0.0015265668 0.0010587566 0.0022893231 0.001238811 0.0013718291 0.0018577379 0.0003723062 0.0010060722 0.0008506492 0.0011261206 0.0015783635 0.0014216913 0.0019341867
70|,|0.0010026548 0.001076717 0.00036565764 0.00081669603 0.0008383068 0.00068395527 0.0007774193 0.000775138 0.0007818409 0.0005310825 0.0003136891 0.0008005377 0.0007487979 0.00081071677 0.021985391 0.0004923419 0.0008820422
71|,|0.000554864 0.0011326002 0.0008664147 0.0018509686 0.000985911 0.01738722 0.023321245 0.0005799405 0.0019477366 0.0022084855 0.0017453 0.00039531413 0.042057596 0.047692098 0.0007131229 0.003556779 0.42717555
72|,|0.012187926 0.0020315864 0.0011538276 0.0018835193 0.9931687 0.0018692377 0.0021848953 0.002720984 0.0051233037 0.0037152255 0.0012579808 0.004863026 0.0017814991 0.002709175 0.0025298246 0.0018265932 0.0015801582
73|,|0.0039360165 0.0013442994 0.000576924 0.0017816273 0.0008307548 0.00092807267 0.0017006204 0.001441183 0.009663565 0.0023967512 0.0025861545 0.0006414137 0.00065455027 0.025603218 0.0010537821 0.00057981093 0.73595834
74|,|0.004565375 0.003959757 0.0045911456 0.008648522 0.92099607 0.9821113 0.007236705 0.00261762 0.005005691 0.006127835 0.008601813 0.9169084 0.9650434 0.0048349085 0.015278049 0.99312454 0.006202039
75|,|0.00010326526 0.05148523 0.6440851 0.31988972 0.0010880651 0.001271488 0.0025358095 0.001015402 0.004255007 0.0012413925 0.002044669 0.0010413964 0.0012485309 0.0022791007 0.000961333 0.0016459095 0.0031429243
76|,|0.0004233422 0.0009423898 0.0011372621 0.00797612 0.0005836269 0.0007079962 0.0008475597 0.0018360951 0.00042618814 0.0010627229 0.011876887 0.00087351416 0.0005304357 0.0011531888 0.00046125398 0.0011825 0.0003593015
77|,|0.005880408 0.0015495747 0.39673555 0.35955718 0.0015383456 0.0010961922 0.0018773333 0.0011836918 0.04284198 0.014440155 0.8290641 0.0007677803 0.00082305976 0.0010597752 0.007615154 0.0044266023 0.0016730821
78|,|0.0054275068 0.9948592 0.016904395 0.9678945 0.0066537955 0.0046672598 0.0050867824 0.008032032 0.0023829977 0.0057637207 0.0035087615 0.0070604957 0.0038124945 0.0052741366 0.004381773 0.0069298022 0.004446633
79|,|0.9905442 0.98897505 0.9329815 0.0062855496 0.011014719 0.0026404231 0.002759556 0.022013687 0.020283306 0.004259834 0.005926255 0.008349159 0.0033233438 0.0024863805 0.00746046 0.012111175 0.006147029
80|,|0.0012478663 0.0005824249 0.0007047793 0.00090275105 0.00092546904 0.0014790995 0.00074969104 0.0016388843 0.0017303916 0.0017789165 0.0006831097 0.0010036143 0.00070625043 0.0006490447 0.0006816091 0.91912246 0.00048647882
81|,|0.04982981 0.070017874 0.0014840503 0.837091 0.0031132083 0.004445175 0.004173707 0.022522876 0.99007785 0.004391815 0.47678652 0.0036821614 0.0015627304 0.005616203 0.0037609786 0.004587501 0.004673637
82|,|0.0008874815 0.00054681225 0.00056978705 0.0006765047 0.0007633217 0.00044309636 0.00061541144 0.0009424818 0.00080482493 0.000794677 0.00046401747 0.0005183746 0.0004315182 0.0004973048 0.0007830357 0.0008247567 0.0006381578
83|,|0.00079245266 0.0048657036 0.00058171677 0.0013749739 0.0003580623 0.0006546863 0.00048961345 0.0006954684 0.008056361 0.0002451903 0.0014067292 0.00044610436 0.00041931515 0.00016892218 0.0008919031 0.63802975 0.0027127217
84|,|0.0010146617 0.0016650257 0.0011936079 0.0019158719 0.0029772397 0.0012087098 0.20816128 0.0012999759 0.0011808045 0.0013624856 0.004734259 0.0019198597 0.0014429366 0.4612454 0.009388341 0.7113374 0.0013952311
85|,|0.0011219543 0.0023665663 0.0017227902 0.0018165661 0.98388207 0.0022003027 0.0014296413 0.0018098776 0.0028081334 0.0028849684 0.0012313419 0.0033915655 0.0014271451 0.002409047 0.0014936741 0.0035271053 0.0017242809
86|,|0.00076936407 0.000788178 0.00055823085 0.0014441087 0.00066381437 0.00044013318 0.0011913418 0.0017018294 0.0009921088 0.000514477 0.00071000494 0.0004323868 0.00041768112 0.0017343119 0.0005513571 0.00084249774 0.000426457
87|,|0.00081306556 0.00054752256 0.0014510534 0.0004123293 0.00042962926 0.0006937667 0.0007261338 0.005405874 0.0006119017 0.037640948 0.00024478787 0.00058577553 0.0015942673 0.001134865 0.00052716676 0.0011984092 0.00037514218
88|,|0.02080044 0.0016117234 0.00093614147 0.23493238 0.00059109536 0.00094911 0.022906266 0.06513639 0.0014909862 0.0006793273 0.19394644 0.004619645 0.0027941908 0.09600188 0.0009816913 0.056620747 0.013074581
89|,|0.0052628466 0.0045838244 0.003596812 0.0058169253 0.94843113 0.99265677 0.006287095 0.004761602 0.0062635094 0.006533239 0.00479155 0.8993948 0.982016 0.008577469 0.0066473503 0.94983476 0.014164326
90|,|0.0006049858 0.0011526309 0.00044358827 0.0009889059 0.000539293 0.00056077866 0.00085574575 0.003407917 0.0024478794 0.00040707164 0.0011759894 0.0059745987 0.0011458413 0.0007621765 0.000945361 0.00045651998 0.00034590732
91|,|0.01480233 0.017166192 0.988274 0.005550746 0.0034152498 0.0011289234 0.0013026759 0.00060254306 0.0013122164 0.0019518238 0.00066564843 0.0022422427 0.0012057602 0.0015155474 0.002203325 0.01860164 0.0030242573
92|,|0.003956796 0.00644434 0.002519191 0.0043931766 0.9908824 0.009094129 0.0046118633 0.0046287975 0.006046032 0.004546558 0.0038268785 0.9842812 0.009768205 0.003641204 0.0055545745 0.99762887 0.0030673996
93|,|0.9453168 0.94952595 0.020228256 0.0059634484 0.9971271 0.11042868 0.0060556796 0.6513752 0.33848426 0.024260685 0.0047584954 0.9878318 0.069961384 0.017633663 0.028051319 0.99767643 0.0019575385
94|,|0.0103218425 0.9936993 0.034095082 0.96905065 0.00412752 0.0030704455 0.0045381775 0.0047940565 0.0031490673 0.012233678 0.007943103 0.005132667 0.0023953905 0.004477219 0.005681127 0.003403057 0.0045015477
95|,|0.0008684483 0.00070420693 0.00040007484 0.00045405378 0.00053882005 0.0004553174 0.00049400184 0.00083850574 0.0018536539 0.0007081378 0.00021032561 0.00070044975 0.00035853952 0.0003567551 0.0017245822 0.007331043 0.000300315
96|,|0.034708492 0.84753 0.0017646074 0.026063414 0.00092350476 0.0004339956 0.0005946284 0.02500647 0.0070404923 0.00050632335 0.00069003954 0.0006667061 0.0005334523 0.0005389826 0.00088558416 0.00090009754 0.0012544362
97|,|0.0014840693 0.0014974152 0.0011931293 0.0018032686 0.00425743 0.0019601376 0.5444684 0.0014475604 0.0017303093 0.0019447912 0.007808836 0.0028066665 0.0016485677 0.26793575 0.0019264139 0.6223952 0.0019469814
98|,|0.0012300413 0.01455421 0.00036799104 0.27588654 0.0017221376 0.0044115186 0.0011507794 0.002663356 0.00064720976 0.00048140326 0.025813699 0.0012402411 0.0014120962 0.0005173422 0.0018253374 0.6046254 0.00063191913
99|,|0.55107176 0.23744468 0.00054853386 0.0029757684 0.0019870857 0.003154903 0.0030869995 0.46481916 0.46998385 0.0015231727 0.0018163112 0.0017190048 0.0013362125 0.00486887 0.0014328825 0.9937582 0.0014996255
100|,|0.089292735 0.0016158597 0.0013597317 0.004421318 0.0052001392 0.002185803 0.0012502214 0.98578644 0.0011941828 0.0011749001 0.0014679004 0.024667332 0.0056326604 0.0011865535 0.0041037626 0.0016527638 0.0026535075
101|,|0.01315987 0.0024928937 0.923526 0.12531929 0.002351948 0.0008825614 0.08249026 0.0010713352 0.0015828484 0.0015822826 0.0014668676 0.0033404704 0.0010965561 0.006049111 0.001736363 0.016029915 0.004044799
102|,|0.0033186106 0.0013683432 0.0005786601 0.0010488215 0.0013307001 0.00068573566 0.00043960923 0.0027615512 0.0024238487 0.008346483 0.001402988 0.004738152 0.0004805665 0.00019103508 0.59256846 0.0020350872 0.00084851315
103|,|0.31374276 0.14017017 0.23308164 0.0015174884 0.03502951 0.00039600115 0.00077591726 0.0017057589 0.0010031966 0.0009907311 0.0003085136 0.00038935785 0.000348377 0.0006028386 0.0009449972 0.0010657782 0.0021966686
104|,|0.0016110108 0.0008480621 0.00056581205 0.00067856186 0.0006053293 0.00034372506 0.00039184935 0.0012244887 0.0009627408 0.0014641351 0.0002865463 0.00045757034 0.00041106535 0.00032406242 0.0037127058 0.00048027598 0.00067472534
105|,|0.0008303287 0.00060802145 0.00062240375 0.000777861 0.0006542809 0.0005015822 0.00054757507 0.0008606616 0.0006996265 0.00094221556 0.00038781133 0.00046246315 0.0005230316 0.00044938037 0.0013583854 0.00069083704 0.0007035965
106|,|0.0026605672 0.0040239533 0.0072052428 0.0044173235 0.0022838123 0.002400729 0.0010682829 0.0018710046 0.01408153 0.029007766 0.98041713 0.0031190817 0.002454271 0.0008776651 0.0017302468 0.002618971 0.002402684
107|,|0.0020811427 0.0034106614 0.0004362722 0.0026949865 0.00043417103 0.000339821 0.0005247234 0.0012652737 0.002083302 0.001195462 0.0007269134 0.0002494888 0.00031624569 0.0004265342 0.0004803158 0.00019728996 0.0053246743
108|,|0.00076067925 0.0013455759 0.0012434302 0.0029034917 0.001855392 0.0019425156 0.0018876637 0.00097640336 0.0013352343 0.0017146243 0.0041267322 0.0015108595 0.0010661453 0.0011835453 0.0012004428 0.0049535604 0.9664188
109|,|0.0032382973 0.00059507263 0.0011203443 0.0057625975 0.0018618779 0.0012465158 0.0019800805 0.21195266 0.000103777194 0.5873664 0.0014909322 0.015997306 0.0009573696 0.0016991192 0.004174976 0.005631207 0.14912505
110|,|0.0008838898 0.0012953009 0.0015807527 0.0026169044 0.0018818276 0.0015876461 0.0013397896 0.0011067078 0.003397116 0.0040946696 0.0015709132 0.003475148 0.0018070913 0.0004953936 0.949427 0.43746316 0.001078151
111|,|0.0005306345 0.0011731174 0.00040345365 0.0016181878 0.0017476311 0.0023453515 0.012263285 0.00064619683 0.0015315732 0.00064252905 0.0013609462 0.0017080323 0.0018313896 0.0073234644 0.004709955 0.9808209 0.0031542822
112|,|0.004260192 0.05503716 0.9855263 0.005259934 0.003176837 0.0013740944 0.002055042 0.00092878385 0.0037451591 0.0026973113 0.001419341 0.0014451562 0.0014718951 0.0019961647 0.0017502909 0.00084725645 0.0017449278
113|,|0.0015047594 0.0013149969 0.0058374973 0.0017402761 0.0027235704 0.0018596249 0.0012055776 0.005210586 0.0024109683 0.0042751785 0.00094494177 0.004140644 0.0014295098 0.0013813062 0.002425108 0.9978479 0.0014468699
114|,|0.18461649 0.004055996 0.00060945563 0.0052381214 0.006956618 0.008466273 0.12627673 0.03672117 0.0017954756 0.0030916212 0.0035403532 0.0003433679 0.010728531 0.9112772 0.0034754782 0.07725987 0.0027964062
115|,|0.0009954021 0.0006257763 0.0005619952 0.00061323954 0.0007216498 0.0005158094 0.0005278551 0.00077070284 0.00080124295 0.00091422605 0.0003316575 0.00053137366 0.00051582145 0.0004399685 0.0013808346 0.00082560827 0.0005725747
116|,|0.0009258712 0.0006611084 0.00050451676 0.0013238525 0.00072212546 0.00044752166 0.00066952815 0.0009937192 0.0007175065 0.00062035874 0.00046847964 0.00050819985 0.00043724146 0.0005020196 0.0010231272 0.0007439928 0.0005863285
117|,|0.0035331186 0.00949744 0.028203527 0.003036468 0.0040905536 0.0033825964 0.0034947877 0.038281225 0.98777276 0.959444 0.0033962154 0.0037661472 0.0024379164 0.0032118568 0.0037684075 0.0038182794 0.0029085267
118|,|0.0008753089 0.0019999899 0.001175017 0.00088288134 0.0008756596 0.00047277013 0.00056603237 0.0006339261 0.0037796071 0.047893256 0.0069963806 0.017425511 0.00035045564 0.00057865184 0.17225727 0.0009291733 0.0005847092
